"","paper_id","citation","year","first_author","data_origin","journal","bias","code_classification","distributed_network","reporting","linkage","confounding","pre_processing","generalisability","drug_exposures","social_determinants","others","causal_inference","stats_model","data_quality","harmonise_pts_data"
"240","545070","Fotouhi, Sara, Asadi, Shahrokh, Kattan, Michael W.; A comprehensive data level analysis for cancer diagnosis on imbalanced data;  2019; Vol 90 103089","2019","Fotouhi","the US","Journal of Biomedical Informatics",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"241","503385","King, Rachel C., Villeneuve, Emma, White, Ruth J., Sherratt, R. Simon, Holderbaum, William, Harwin, William S.; Application of data fusion techniques and technologies for wearable health monitoring;  2017; Vol 42 1-12","2017","King","Not Mentioned","Medical Engineering & Physics",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"242","545563","Tang, Jianxiang, Wang, Xiaoyu, Wan, Hongli, Lin, Chunying, Shao, Zilun, Chang, Yang, Wang, Hexuan, Wu, Yi, Zhang, Tao, Du, Yu; Joint modeling strategy for using electronic medical records data to build machine learning models: an example of intracerebral hemorrhage; BMC medical informatics and decision making 2022; Vol 22(1): 278","2022","Tang","China","BMC Medical Informatics and Decision Making",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"243","544756","Resnick, D. M., Cox, C. S., Mirel, L. B.; Using synthetic data to replace linkage derived elements: a case study;  2021; Vol 21(3): 389-406","2021","Resnick","the US","Health Services and Outcomes Research Methodology",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"244","545320","Ng, Kenney, Steinhubl, Steven R., deFilippi, Christopher, Dey, Sanjoy, Stewart, Walter F.; Early Detection of Heart Failure Using Electronic Health Records: Practical Implications for Time Before Diagnosis, Data Diversity, Data Quantity, and Data Density;  2016; Vol 9(6): 649-658","2016","Ng","the US","Circulation: Cardiovascular Quality and Outcomes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"245","502789","Xu, Xiaobin, Zhao, Fang, Wang, Wendong, Tian, Hui; Adaptive Sampling-Based Information Collection for Wireless Body Area Networks;  2016; Vol 16(9):","2016","Xu","Not Mentioned","Sensors",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"246","544946","Hsu, William, Baumgartner, Christian, Deserno, Thomas M., Section Editors for the Imia Yearbook Section on Sensors, Signals, Imaging, Informatics; Notable Papers and Trends from 2019 in Sensors, Signals, and Imaging Informatics;  2020; Vol 29(1): 139-144","2019","Hsu","a review","Yearbook of Medical Informatics",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"247","545056","Sahoo, Karam Kumar, Ghosh, Raghunath, Mallik, Saurav, Roy, Arup, Singh, Pawan Kumar, Zhao, Zhongming; Wrapper-based deep feature optimization for activity recognition in the wearable sensor networks of healthcare systems;  2023; Vol 13(1): 965","2023","Sahoo","Multiple","Scientific Reports",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"248","548704","Na, Liangyuan, Yang, Cong, Lo, Chi-Cheng, Zhao, Fangyuan, Fukuoka, Yoshimi, Aswani, Anil; Feasibility of Reidentifying Individuals in Large National Physical Activity Data Sets From Which Protected Health Information Has Been Removed With Use of Machine Learning; JAMA network open 2018; Vol 1(8): e186040","2018","Na","the US","JAMA Network Open",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"249","548758","Omberg, Larsson, Chaibub Neto, Elias, Mangravite, Lara M.; Data Science Approaches for Effective Use of Mobile Device-Based Collection of Real-World Data; Clinical pharmacology and therapeutics 2020; Vol 107(4): 719-721","2020","Omberg","Not Mentioned","Clinical Pharmacology & Therapeutics",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"250","503495","Zhou, Xuesi, Xiong, Haoqi, Zeng, Sihan, Fu, Xiangling, Wu, Ji; An approach for medical event detection in Chinese clinical notes of electronic health records;  2019; Vol 19(Suppl 2): 54","2019","Zhou","China","BMC Medical Informatics and Decision Making",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"251","544773","Moon, Sungrim, Carlson, Luke A., Moser, Ethan D., Agnikula Kshatriya, Bhavani Singh, Smith, Carin Y., Rocca, Walter A., Gazzuola Rocca, Liliana, Bielinski, Suzette J., Liu, Hongfang, Larson, Nicholas B.; Identifying Information Gaps in Electronic Health Records by Using Natural Language Processing: Gynecologic Surgery History Identification;  2022; Vol 24(1): e29015","2022","Moon","the US","Journal of Medical Internet Research",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"252","544822","Soares, Neelkamal, Singhal, Sorabh, Kloosterman, Casey, Bailey, Teresa; AN INTERDISCIPLINARY APPROACH TO REDUCING ERRORS IN EXTRACTED ELECTRONIC HEALTH RECORD DATA FOR RESEARCH;  2021; 1-8","2021","Soares","the US","Perspectives in Health Information Management",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"253","544987","Moskovitch, Robert, Polubriaginof, Fernanda, Weiss, Aviram, Ryan, Patrick, Tatonetti, Nicholas; Procedure prediction from symbolic Electronic Health Records via time intervals analytics;  2017; Vol 75 70-82","2017","Moskovitch","the US","Journal of Biomedical Informatics",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"254","545074","Zhang, Runtong, Chu, Fuzhi, Chen, Donghua, Shang, Xiaopu; A Text Structuring Method for Chinese Medical Text Based on Temporal Information;  2018; Vol 15(3):","2018","Zhang","China","International Journal of Environmental Research and Public Health",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"255","545217","Assale, M., Dui, L. G., Cina, A., Seveso, A., Cabitza, F.; The Revival of the Notes Field: Leveraging the Unstructured Content in Electronic Health Records;  2019; Vol 6 66","2019","Assale","Italy","Frontiers in Medicine",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"256","545388","Yu, Jingzhi, Pacheco, Jennifer A., Ghosh, Anika S., Luo, Yuan, Weng, Chunhua, Shang, Ning, Benoit, Barbara, Carrell, David S., Carroll, Robert J., Dikilitas, Ozan, Freimuth, Robert R., Gainer, Vivian S., Hakonarson, Hakon, Hripcsak, George, Kullo, Iftikhar J., Mentch, Frank, Murphy, Shawn N., Peissig, Peggy L., Ramirez, Andrea H., Walton, Nephi, Wei, Wei-Qi, Rasmussen, Luke V.; Under-specification as the source of ambiguity and vagueness in narrative phenotype algorithm definitions;  2022; Vol 22(1): 23","2022","Yu","the US","BMC Medical Informatics and Decision Making",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"257","548613","Zhao, Boyang; Clinical Data Extraction and Normalization of Cyrillic Electronic Health Records Via Deep-Learning Natural Language Processing; JCO clinical cancer informatics 2019; Vol 3 1-9","2019","Zhao","Bulgaria","JCO Clinical Cancer Informatics",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"258","548872","Estiri, Hossein, Murphy, Shawn N.; Semi-supervised encoding for outlier detection in clinical observation data; Computer methods and programs in biomedicine 2019; Vol 181 104830","2019","Estiri","the US","Computer Methods and Programs in Biomedicine",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"259","502778","Vock, David M., Wolfson, Julian, Bandyopadhyay, Sunayan, Adomavicius, Gediminas, Johnson, Paul E., Vazquez-Benitez, Gabriela, O'Connor, Patrick J.; Adapting machine learning techniques to censored time-to-event health record data: A general-purpose approach using inverse probability of censoring weighting;  2016; Vol 61 119-31","2016","Vock","the US","Journal of Biomedical Informatics",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"260","504411","Sammon, Cormac J., Petersen, Irene; Backdating of events in electronic primary health care data: should one censor at the date of last data collection;  2016; Vol 25(4): 378-84","2016","Sammon","UK","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"261","545087","Weisman, Alanna, King, Lauren K., Mamdani, Muhammad; Reporting and variability of constructing medication treatment episodes in pharmacoepidemiology studies: A methodologic systematic review using the case study of DPP-4 inhibitors and cardiovascular outcomes;  2020; Vol 29(8): 939-950","2020","Weisman","a review","Pharmacoepidemiology and Drug Safety",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"262","544964","Bozkurt, Selen, Cahan, Eli M., Seneviratne, Martin G., Sun, Ran, Lossio-Ventura, Juan A., Ioannidis, John P. A., Hernandez-Boussard, Tina; Reporting of demographic data and representativeness in machine learning models using electronic health records;  2020; Vol 27(12): 1878-1884","2020","Bozkurt","a review","Journal of the American Medical Informatics Association",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"263","545459","Hemkens, Lars G., Contopoulos-Ioannidis, Despina G., Ioannidis, John P. A.; Routinely collected data and comparative effectiveness evidence: promises and limitations;  2016; Vol 188(8): E158-E164","2016","Hemkens","Not Mentioned","CMAJ",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"264","548510","Mizani, Mehrdad A., Baykal, Nazife; Policymaking to preserve privacy in disclosure of public health data: A suggested framework;  2015; Vol 41(3): 263-267","2015","Mizani","Not Mentioned","Journal of Medical Ethics",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"265","545135","Hemkens, Lars G., Langan, Sinead M., Benchimol, Eric I.; Better research reporting to improve the utility of routine data for making better treatment decisions;  2016; Vol 5(2): 117-22","2016","Hemkens","Not Mentioned","Journal of Comparative Effectiveness Research",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"266","544877","Hemkens, Lars G., Benchimol, Eric I., Langan, Sinead M., Briel, Matthias, Kasenda, Benjamin, Januel, Jean-Marie, Herrett, Emily, von Elm, Erik; The reporting of studies using routinely collected health data was often insufficient;  2016; Vol 79 104-111","2016","Hemkens","a review","Journal of Clinical Epidemiology",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"267","545237","Wang, Shirley V., Patterson, Olga V., Gagne, Joshua J., Brown, Jeffrey S., Ball, Robert, Jonsson, Pall, Wright, Adam, Zhou, Li, Goettsch, Wim, Bate, Andrew; Transparent Reporting on Research Using Unstructured Electronic Health Record Data to Generate 'Real World' Evidence of Comparative Effectiveness and Safety;  2019; Vol 42(11): 1297-1309","2019","Wang","Not Mentioned","Drug Safety",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"268","548615","Langan, Sinead M., Schmidt, Sigrun Aj, Wing, Kevin, Ehrenstein, Vera, Nicholls, Stuart G., Filion, Kristian B., Klungel, Olaf, Petersen, Irene, Sorensen, Henrik T., Dixon, William G., Guttmann, Astrid, Harron, Katie, Hemkens, Lars G., Moher, David, Schneeweiss, Sebastian, Smeeth, Liam, Sturkenboom, Miriam, von Elm, Erik, Wang, Shirley V., Benchimol, Eric I.; The reporting of studies conducted using observational routinely collected health data statement for pharmacoepidemiology (RECORD-PE); BMJ (Clinical research ed.) 2018; Vol 363 k3532","2018","Langan","Not Mentioned","BMJ",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"269","504900","Wang, Shirley V., Schneeweiss, Sebastian, Berger, Marc L., Brown, Jeffrey, de Vries, Frank, Douglas, Ian, Gagne, Joshua J., Gini, Rosa, Klungel, Olaf, Mullins, C. Daniel, Nguyen, Michael D., Rassen, Jeremy A., Smeeth, Liam, Sturkenboom, Miriam; Reporting to improve reproducibility and facilitate validity assessment for healthcare database studies V10;  2017; Vol 20(8): 1009-1022","2017","Wang","Not Mentioned","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270","545521","Zhao, Jing, Henriksson, Aron, Kvist, Maria, Asker, Lars, Bostrom, Henrik; Handling Temporality of Clinical Events for Drug Safety Surveillance;  2015; Vol 2015 1371-80","2015","Zhao","Sweden","AMIA Annual Symposium Proceedings",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"271","544888","Desai, Rishi J., Kim, Seoyoung C., Curtis, Jeffrey R., Bosco, Jaclyn L. F., Eichelberger, Bernadette, Barr, Charles E., Lockhart, Catherine M., Bradbury, Brian D., Clewell, Jerry, Cohen, Hillel P., Gagne, Joshua J., Biologics, Biosimilars Collective Intelligence Consortium Switching, Workgroup; Methodologic considerations for noninterventional studies of switching from reference biologic to biosimilars;  2020; Vol 29(7): 757-769","2020","Desai","the US","Pharmacoepidemiology and Drug Safety",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"272","503227","Oh, In-Sun, Baek, Yeon-Hee, Jeong, Han Eol, Filion, Kristian B., Shin, Ju-Young; Analytical approaches to minimizing immeasurable time bias in cohort studies;  2021; Vol 50(3): 987-999","2021","Oh","South Korea","International Journal of Epidemiology",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"273","544810","Izem, Rima, Huang, Ting-Ying, Hou, Laura, Pestine, Ella, Nguyen, Michael, Maro, Judith C.; Quantifying how small variations in design elements affect risk in an incident cohort study in claims;  2020; Vol 29(1): 84-93","2020","Izem","the US","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"274","544818","Bijlsma, Maarten J., Janssen, Fanny, Hak, Eelko; Estimating time-varying drug adherence using electronic records: extending the proportion of days covered (PDC) method;  2016; Vol 25(3): 325-32","2016","Bijlsma","Netherlands","Pharmacoepidemiology and Drug Safety",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"275","544835","Filion, Kristian B., Eberg, Maria, Ernst, Pierre; Confounding by drug formulary restriction in pharmacoepidemiologic research;  2016; Vol 25(3): 278-86","2016","Filion","Canada","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"276","544843","Palmaro, Aurore, Boucherie, Quentin, Dupouy, Julie, Micallef, Joelle, Lapeyre-Mestre, Maryse; Immeasurable time bias due to hospitalization in medico-administrative databases: which impact for pharmacoepidemiological studies?;  2017; Vol 26(5): 544-553","2017","Palmaro","France","Pharmacoepidemiology and Drug Safety",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"277","544884","Sinnott, Sarah-Jo, Polinski, Jennifer M., Byrne, Stephen, Gagne, Joshua J.; Measuring drug exposure: concordance between defined daily dose and days' supply depended on drug class;  2016; Vol 69 107-13","2016","Sinnott","the US","Journal of Clinical Epidemiology",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"278","544911","Liu, Xinyue, Kubilis, Paul, Bussing, Regina, Winterstein, Almut G.; Development of a refill pattern method to measure polypharmacy in administrative claims databases;  2016; Vol 25(12): 1407-1413","2016","Liu","the US","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"279","544954","Meid, Andreas D., Heider, Dirk, Adler, Jurgen-Bernhard, Quinzler, Renate, Brenner, Herrmann, Gunster, Christian, Konig, Hans-Helmut, Haefeli, Walter E.; Comparative evaluation of methods approximating drug prescription durations in claims data: modeling, simulation, and application to real data;  2016; Vol 25(12): 1434-1442","2016","Meid","Germany","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"280","545082","Levine, Matthew E., Albers, David J., Hripcsak, George; Methodological variations in lagged regression for detecting physiologic drug effects in EHR data;  2018; Vol 86 149-159","2018","Levine","the US","Journal of Biomedical Informatics",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"281","545580","Righolt, Christiaan H., Zhang, Geng, Mahmud, Salaheddin M.; Classification of drug use patterns; Pharmacology research & perspectives 2020; Vol 8(6): e00687","2020","Righolt","Canada","Pharmacology Research & Perspectives",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"282","548657","Pauly, Nathan J., Talbert, Jeffery C., Brown, Joshua; Low-Cost Generic Program Use by Medicare Beneficiaries: Implications for Medication Exposure Misclassification in Administrative Claims Data; Journal of managed care & specialty pharmacy 2016; Vol 22(6): 741-51","2016","Pauly","the US","Journal of Managed Care & Specialty Pharmacy",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"283","545460","Randall, Sean, Brown, Adrian, Boyd, James, Schnell, Rainer, Borgs, Christian, Ferrante, Anna; Sociodemographic differences in linkage error: an examination of four large-scale datasets;  2018; Vol 18(1): 678","2018","Randall","Australia","BMC Health Services Research",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"284","548727","Libuy, Nicolas, Harron, Katie, Gilbert, Ruth, Caulton, Richard, Cameron, Ellen, Blackburn, Ruth; Linking education and hospital data in England: linkage process and quality; International journal of population data science 2021; Vol 6(1): 1671","2021","Libuy","UK","International Journal of Population Data Science",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"285","544816","Dalton, Jarrod E., Pfoh, Elizabeth R., Dawson, Neal V., Mourany, Lyla, Becerril, Alissa, Gunzler, Douglas D., Berg, Kristen A., Einstadter, Douglas, Krieger, Nikolas I., Perzynski, Adam T.; Evaluating and Modeling Neighborhood Diversity and Health Using Electronic Health Records;  2022; Vol 42(8): 1027-1040","2022","Dalton","the US","Medical Decision Making",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"286","548857","Carter, E. A., Waterhouse, L. J., Xiao, R., Burd, R. S.; Use of Payer as a Proxy for Health Insurance Status on Admission Results in Misclassification of Insurance Status among Pediatric Trauma Patients; American Surgeon 2016; Vol 82(2): 146-151","2016","Carter","the US","American Surgeon",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"287","544828","Kaviani, Pardiss, Landi, Suzanne N., McKethan, Aaron, Brookhart, M. Alan, McGrath, Leah J.; Who are we missing? Underrepresentation of data sources used for pharmacoepidemiology research in the United States;  2020; Vol 29(11): 1494-1498","2020","Kaviani","the US","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"288","544883","Ronquillo, Charlene Esteban, Mitchell, James, Alhuwail, Dari, Peltonen, Laura-Maria, Topaz, Maxim, Block, Lorraine J.; The Untapped Potential of Nursing and Allied Health Data for Improved Representation of Social Determinants of Health and Intersectionality in Artificial Intelligence Applications: A Rapid Review;  2022; Vol 31(1): 94-99","2022","Ronquillo","a review","Yearbook of Medical Informatics",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"289","545494","Greenberg-Worisek, A., Ferede, L., Balls-Berry, J., Marigi, I., Mendez, E. V., Bajwa, N., Ouk, M., Orellana, M., Enders, F.; Differences in electronic personal health information tool use between rural and urban cancer patients in the United States: Secondary data analysis;  2020; Vol 6(2): e17352","2020","Greenberg-Worisek","the US","JMIR Cancer",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"290","545530","Hollister, Brittany, Bonham, Vence L.; Should Electronic Health Record-Derived Social and Behavioral Data Be Used in Precision Medicine Research?;  2018; Vol 20(9): E873-880","2018","Hollister","Not Mentioned","AMA Journal of Ethics",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"291","545547","Rozier, Michael D., Patel, Kavita K., Cross, Dori A.; Electronic Health Records as Biased Tools or Tools Against Bias: A Conceptual Model; The Milbank quarterly 2022; Vol 100(1): 134-150","2022","Rozier","Not Mentioned","Milbank Quarterly",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"292","591539","Jasuja, Guneet K., de Groot, Alexander, Quinn, Emily K., Ameli, Omid, Hughto, Jaclyn M. W., Dunbar, Michael, Deutsch, Madeline, Streed, Carl G., Jr., Paasche-Orlow, Michael K., Wolfe, Hill L., Rose, Adam J.; Beyond Gender Identity Disorder Diagnoses Codes: An Examination of Additional Methods to Identify Transgender Individuals in Administrative Databases; Medical care 2020; Vol 58(10): 903-911","2020","Jasuja","the US","Medical Care",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"293","545274","Heidt, Christian M., Hund, Hauke, Fegeler, Christian; A Federated Record Linkage Algorithm for Secure Medical Data Sharing...Medical Informatics Europe, Public Health and Informatics Conference (Virtual), 29-31 May, 2021;  2021;(278): 142-149","2021","Heidt","Germany","Studies in Health Technology and Informatics",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"294","544928","Haynes, K.; Electronic health record, transactional insurance claims, and distributed databases in pharmacovigilance;  2018; 135-148","2018","Haynes","the US","Evidence-Based Pharmacovigilance: Clinical and Quantitative Aspects",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"295","545021","Brisimi, Theodora S., Chen, Ruidi, Mela, Theofanie, Olshevsky, Alex, Paschalidis, Ioannis Ch, Shi, Wei; Federated learning of predictive models from federated Electronic Health Records;  2018; Vol 112 59-67","2018","Brisimi","the US","International Journal of Medical Informatics",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"296","544966","Daniel, Christel, Kalra, Dipak, Section Editors for the, Imia Yearbook Section on Clinical Research Informatics; Clinical Research Informatics;  2020; Vol 29(1): 203-207","2020","Daniel","a review","Yearbook of Medical Informatics",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"297","544832","Schuemie, Martijn J., Chen, Yong, Madigan, David, Suchard, Marc A.; Combining cox regressions across a heterogeneous distributed research network facing small and zero counts;  2022; Vol 31(3): 438-450","2022","Schuemie","the US","Statistical Methods in Medical Research",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"298","544854","Duan, Rui, Luo, Chongliang, Schuemie, Martijn J., Tong, Jiayi, Liang, C. Jason, Chang, Howard H., Boland, Mary Regina, Bian, Jiang, Xu, Hua, Holmes, John H., Forrest, Christopher B., Morton, Sally C., Berlin, Jesse A., Moore, Jason H., Mahoney, Kevin B., Chen, Yong; Learning from local to global: An efficient distributed algorithm for modeling time-to-event data;  2020; Vol 27(7): 1028-1036","2020","Duan","the US","Journal of the American Medical Informatics Association",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"299","591466","Khalid, Sara, Yang, Cynthia, Blacketer, Clair, Duarte-Salles, Talita, Fernandez-Bertolin, Sergio, Kim, Chungsoo, Park, Rae Woong, Park, Jimyung, Schuemie, Martijn J., Sena, Anthony G., Suchard, Marc A., You, Seng Chan, Rijnbeek, Peter R., Reps, Jenna M.; A standardized analytics pipeline for reliable and rapid development and validation of prediction models using observational health data; Computer methods and programs in biomedicine 2021; Vol 211 106394","2021","Khalid","Multiple","Computer Methods and Programs in Biomedicine",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"300","548753","Kroes, J. A., Bansal, A. T., Berret, E., Christian, N., Kremer, A., Alloni, A., Gabetta, M., Marshall, C., Wagers, S., Djukanovic, R., Porsbjerg, C., Hamerlijnck, D., Fulton, O., Brinke, A. T., Bel, E. H., Sont, J. K.; Blueprint for harmonising unstandardised disease registries to allow federated data analysis: prepare for the future; ERJ Open Research 2022; Vol 8(4): 00168-2022","2022","Kroes","Multiple","ERJ Open Research",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"301","544919","Selmer, R., Haglund, B., Furu, K., Andersen, M., Norgaard, M., Zoega, H., Kieler, H.; Individual-based versus aggregate meta-analysis in multi-database studies of pregnancy outcomes: The Nordic example of selective serotonin reuptake inhibitors and venlafaxine in pregnancy;  2016;","2016","Selmer","Multiple","Pharmacoepidemiology and Drug Safety",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"302","504143","Zhang, Harrison G., Hejblum, Boris P., Weber, Griffin M., Palmer, Nathan P., Churchill, Susanne E., Szolovits, Peter, Murphy, Shawn N., Liao, Katherine P., Kohane, Isaac S., Cai, Tianxi; ATLAS: an automated association test using probabilistically linked health records with application to genetic studies;  2021; Vol 28(12): 2582-2592","2021","Zhang","the US","Journal of the American Medical Informatics Association",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"303","548507","Abowd, John M., Abramowitz, Joelle, Levenstein, Margaret C., McCue, Kristin, Patki, Dhiren, Raghunathan, Trivellore, Rodgers, Ann M., Shapiro, Matthew D., Wasi, Nada; Optimal Probabilistic Record Linkage: Best Practice for Linking Employers in Survey and Administrative Data;  2019; 41 pages","2019","Abowd","the US","U.S. Census Bureau’s Center for Economic Studies",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"304","544912","Gilbert, Ruth, Lafferty, Rosemary, Hagger-Johnson, Gareth, Goldstein, Harvey, Harron, Katie, Li-Chun, Zhang, Smith, Peter, Dibben, Chris; GUILD: GUidance for Information about Linking Data sets;  2018; Vol 40(1): 191-198","2018","Gilbert","UK","Journal of Public Health",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"305","545050","Avoundjian, Tigran, Dombrowski, Julia C., Golden, Matthew R., Hughes, James P., Guthrie, Brandon L., Baseman, Janet, Sadinle, Mauricio; Comparing Methods for Record Linkage for Public Health Action: Matching Algorithm Validation Study;  2020; Vol 6(2): e15917","2020","Avoundjian","the US","JMIR Public Health and Surveillance",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"306","545596","Swart, Alexander, Meagher, Nicola S., van Leeuwen, Marina T., Zhao, Kun, Grulich, Andrew, Mao, Limin, Randall, Deborah Anne, Degenhardt, Louisa, Burns, Lucy, O'Connell, Dianne, Amin, Janaki, Vajdic, Claire M.; Examining the quality of name code record linkage: what is the impact on death and cancer risk estimates? A validation study; Australian and New Zealand journal of public health 2015; Vol 39(2): 141-7","2015","Swart","Australia","Australian and New Zealand Journal of Public Health",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"307","503655","Mohsen, Farida, Ali, Hazrat, El Hajj, Nady, Shah, Zubair; Artificial intelligence-based methods for fusion of electronic health records and imaging data;  2022; Vol 12(1): 17981","2022","Mohsen","a review","Scientific Reports",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"308","544759","Harron, Katie L., Doidge, James C., Knight, Hannah E., Gilbert, Ruth E., Goldstein, Harvey, Cromwell, David A., van der Meulen, Jan H.; A guide to evaluating linkage quality for the analysis of linked data;  2017; Vol 46(5): 1699-1710","2017","Harron","UK","International Journal of Epidemiology",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"309","545053","Doidge, James C., Harron, Katie L.; Reflections on modern methods: linkage error bias;  2019; Vol 48(6): 2050-2060","2019","Doidge","UK","International Journal of Epidemiology",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"310","545436","Jorm, Louisa; Routinely collected data as a strategic resource for research: priorities for methods and workforce;  2015; Vol 25(4): e2541540","2015","Jorm","Australia","Public Health Research & Practice",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"311","504206","Mellish, Leigh, Karanges, Emily A., Litchfield, Melisa J., Schaffer, Andrea L., Blanch, Bianca, Daniels, Benjamin J., Segrave, Alicia, Pearson, Sallie-Anne; The Australian Pharmaceutical Benefits Scheme data collection: a practical guide for researchers;  2015; Vol 8 634","2015","Mellish","Australia","BMC Research Notes",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"312","545484","Mitchell, Rebecca, Braithwaite, Jeffrey; Evidence-informed health care policy and practice: using record linkage to uncover new knowledge;  2021; Vol 26(1): 62-67","2021","Mitchell","Not Mentioned","Journal of Health Services Research & Policy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"313","502655","Aldridge, Robert W., Shaji, Kunju, Hayward, Andrew C., Abubakar, Ibrahim; Accuracy of Probabilistic Linkage Using the Enhanced Matching System for Public Health and Epidemiological Studies;  2015; Vol 10(8): e0136179","2015","Aldridge","UK","Plos One",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"314","504895","Pratt, Nicole L., Mack, Christina D., Meyer, Anne Marie, Davis, Kourtney J., Hammill, Bradley G., Hampp, Christian, Setoguchi, Soko, Raman, Sudha R., Chun, Danielle S., Sturmer, Til, Lund, Jennifer L.; Data linkage in pharmacoepidemiology: A call for rigorous evaluation and reporting;  2020; Vol 29(1): 9-17","2020","Pratt","Not Mentioned","Pharmacoepidemiology and Drug Safety",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
